:Product: 202112_ace_mag_1h.txt
:Issued: 2021 Dec 31 1810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 25  1000   59573   36000    0     2.5     1.8    -3.2     4.5   -46.0    36.3
2021 12 25  1100   59573   39600    0     1.0     3.4    -0.9     3.6   -14.6    73.6
2021 12 25  1200   59573   43200    0     1.9     2.2    -2.4     3.8   -38.9    49.0
2021 12 25  1300   59573   46800    0     1.5     1.7    -3.4     4.1   -56.2    49.0
2021 12 25  1400   59573   50400    0     0.9     2.4    -3.2     4.1   -51.1    69.7
2021 12 25  1500   59573   54000    0     2.6     1.0    -3.6     4.5   -51.9    20.3
2021 12 25  1600   59573   57600    0     2.7    -1.4    -2.2     3.8   -35.1   332.2
2021 12 25  1700   59573   61200    0     2.6    -0.9    -2.5     3.7   -42.4   341.6
2021 12 25  1800   59573   64800    0     2.7    -1.1    -1.7     3.4   -30.3   337.8
2021 12 25  1900   59573   68400    0     2.3    -2.2    -0.9     3.3   -15.3   315.9
2021 12 25  2000   59573   72000    0     2.5    -1.8    -2.2     3.8   -35.4   323.5
2021 12 25  2100   59573   75600    0     2.9    -1.9    -1.5     3.8   -23.3   326.8
2021 12 25  2200   59573   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  2300   59573   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0000   59574       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0100   59574    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0200   59574    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0300   59574   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0400   59574   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0500   59574   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0600   59574   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  0700   59574   25200    0     0.2    -3.3    -0.6     3.4   -10.1   273.7
2021 12 26  0800   59574   28800    0    -0.4    -2.9    -1.9     3.5   -33.8   261.2
2021 12 26  0900   59574   32400    0    -0.1    -3.0    -1.7     3.5   -29.1   268.6
2021 12 26  1000   59574   36000    0     0.8    -3.0    -0.1     3.2    -1.9   285.3
2021 12 26  1100   59574   39600    0     0.6    -3.0     0.6     3.1    11.0   282.0
2021 12 26  1200   59574   43200    0     0.7    -2.0     1.4     2.6    32.7   290.1
2021 12 26  1300   59574   46800    0    -0.4     1.5     1.2     2.0    36.6   105.6
2021 12 26  1400   59574   50400    0    -1.1     2.4     0.5     2.7    10.2   115.6
2021 12 26  1500   59574   54000    0    -1.1     0.8     0.6     1.5    24.7   141.9
2021 12 26  1600   59574   57600    0     0.0    -0.3     1.9     1.9    79.7   277.0
2021 12 26  1700   59574   61200    0    -3.0     0.0     0.0     3.0     0.0   179.4
2021 12 26  1800   59574   64800    0    -3.6    -0.4    -1.2     3.8   -18.5   186.8
2021 12 26  1900   59574   68400    0    -3.7    -0.9    -1.4     4.1   -20.5   192.9
2021 12 26  2000   59574   72000    0    -3.5    -0.9    -0.9     3.7   -14.3   195.3
2021 12 26  2100   59574   75600    0    -3.7    -0.4    -1.2     3.9   -18.8   186.7
2021 12 26  2200   59574   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 26  2300   59574   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0000   59575       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0100   59575    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0200   59575    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0300   59575   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0400   59575   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0500   59575   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0600   59575   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0700   59575   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0800   59575   28800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  0900   59575   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  1000   59575   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  1100   59575   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  1200   59575   43200    0     2.0   -11.3     3.4    12.0    16.5   280.1
2021 12 27  1300   59575   46800    0     5.1    -9.1     7.4    12.8    35.2   299.2
2021 12 27  1400   59575   50400    0     3.9     4.0     5.5     7.8    45.0    45.6
2021 12 27  1500   59575   54000    0    -0.8     7.3    -1.8     7.6   -13.7    96.3
2021 12 27  1600   59575   57600    0     3.0     4.2     3.3     6.1    33.1    54.6
2021 12 27  1700   59575   61200    0     1.4     8.1     3.4     8.9    22.7    80.1
2021 12 27  1800   59575   64800    0    -0.4     4.5     0.6     4.6     8.1    95.2
2021 12 27  1900   59575   68400    0    -0.9     3.8     2.7     4.8    35.0   103.8
2021 12 27  2000   59575   72000    0    -2.3     3.1     1.7     4.2    23.5   126.9
2021 12 27  2100   59575   75600    0    -3.6     3.6     0.8     5.2     8.8   134.8
2021 12 27  2200   59575   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 27  2300   59575   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  0000   59576       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  0100   59576    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  0200   59576    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  0300   59576   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  0400   59576   14400    0    -2.1     0.1     0.3     2.2     7.1   176.3
2021 12 28  0500   59576   18000    0    -1.0     1.1    -2.8     3.2   -62.0   131.8
2021 12 28  0600   59576   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  0700   59576   25200    0    -4.4     7.0    -4.1     9.2   -26.3   122.1
2021 12 28  0800   59576   28800    0     0.9     3.0     0.2     3.1     3.6    74.0
2021 12 28  0900   59576   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  1000   59576   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  1100   59576   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  1200   59576   43200    0    -4.2     6.2    -2.6     8.0   -19.0   124.2
2021 12 28  1300   59576   46800    0    -2.6     6.6    -1.7     7.3   -13.5   111.6
2021 12 28  1400   59576   50400    0    -0.7     6.5    -3.3     7.3   -26.7    96.5
2021 12 28  1500   59576   54000    0    -0.8     5.6    -3.2     6.5   -29.9    98.5
2021 12 28  1600   59576   57600    0    -0.5     3.7     2.5     4.6    34.0    98.3
2021 12 28  1700   59576   61200    0    -1.5     3.3     0.2     3.7     2.6   114.8
2021 12 28  1800   59576   64800    0    -2.6     3.2    -1.2     4.3   -16.5   129.1
2021 12 28  1900   59576   68400    0    -1.9     3.4    -0.8     4.0   -10.9   119.4
2021 12 28  2000   59576   72000    0     0.4     2.3    -0.4     2.4   -10.3    79.7
2021 12 28  2100   59576   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  2200   59576   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 28  2300   59576   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0000   59577       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0100   59577    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0200   59577    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0300   59577   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0400   59577   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0500   59577   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0600   59577   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0700   59577   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  0800   59577   28800    0     1.5     4.5     1.2     4.9    14.2    71.1
2021 12 29  0900   59577   32400    0     1.6     5.4     0.7     5.6     6.8    73.5
2021 12 29  1000   59577   36000    0     1.9     5.2    -1.5     5.7   -15.0    70.2
2021 12 29  1100   59577   39600    0     2.4     4.1    -2.7     5.5   -29.6    59.3
2021 12 29  1200   59577   43200    0     1.5     4.3    -3.0     5.5   -33.2    70.5
2021 12 29  1300   59577   46800    2     0.9     3.8    -2.6     4.7   -33.4    76.8
2021 12 29  1400   59577   50400    2     0.7     4.4    -2.4     5.1   -28.6    81.2
2021 12 29  1500   59577   54000    0     0.8     4.2     0.4     4.3     6.0    78.9
2021 12 29  1600   59577   57600    0     2.1     2.8     0.1     3.5     1.4    52.3
2021 12 29  1700   59577   61200    0     3.2     2.7    -0.7     4.2    -9.7    40.0
2021 12 29  1800   59577   64800    0     2.0     5.5     0.5     5.9     4.9    70.5
2021 12 29  1900   59577   68400    0    -0.2     6.7     1.2     6.8    10.4    91.9
2021 12 29  2000   59577   72000    0    -1.0     5.8     3.6     6.9    31.8    99.8
2021 12 29  2100   59577   75600    0    -3.4     5.9     7.9    10.4    49.3   120.1
2021 12 29  2200   59577   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 29  2300   59577   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0000   59578       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0100   59578    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0200   59578    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0300   59578   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0400   59578   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0500   59578   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0600   59578   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0700   59578   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 30  0800   59578   28800    0     2.0     4.4    -3.9     6.2   -39.2    65.5
2021 12 30  0900   59578   32400    0     1.1     1.0     1.6     2.2    47.8    42.9
2021 12 30  1000   59578   36000    0    -0.8     0.1     5.0     5.1    80.4   171.7
2021 12 30  1100   59578   39600    0     1.5     3.1    -0.1     3.4    -1.2    64.9
2021 12 30  1200   59578   43200    0     1.4     1.0    -1.3     2.2   -37.9    34.2
2021 12 30  1300   59578   46800    0     1.9     0.9    -0.3     2.1    -8.2    26.4
2021 12 30  1400   59578   50400    0     0.3     1.0    -0.2     1.1    -8.6    74.3
2021 12 30  1500   59578   54000    0    -2.7     0.1     0.3     2.7     6.0   176.9
2021 12 30  1600   59578   57600    0    -2.6     0.0    -0.5     2.6   -10.6   179.0
2021 12 30  1700   59578   61200    0    -2.5     0.5    -0.7     2.7   -14.2   168.1
2021 12 30  1800   59578   64800    0    -1.7     0.9     0.8     2.0    22.8   152.2
2021 12 30  1900   59578   68400    0    -2.4    -1.5     0.3     2.9     6.4   212.3
2021 12 30  2000   59578   72000    0    -2.4    -0.3     1.0     2.6    22.0   186.4
2021 12 30  2100   59578   75600    0    -1.9     1.1     0.9     2.4    21.3   150.2
2021 12 30  2200   59578   79200    0     1.7     0.7     2.3     2.9    52.1    22.7
2021 12 30  2300   59578   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0000   59579       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0100   59579    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0200   59579    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0300   59579   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0400   59579   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0500   59579   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0600   59579   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0700   59579   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 31  0800   59579   28800    0     0.6     2.8     0.1     2.9     2.4    77.4
2021 12 31  0900   59579   32400    0     1.2     1.9     2.0     3.0    41.9    57.0
2021 12 31  1000   59579   36000    0     1.4     1.4     2.8     3.4    55.1    44.0
2021 12 31  1100   59579   39600    0     0.3     2.6     1.7     3.1    32.9    82.8
2021 12 31  1200   59579   43200    0    -1.7     3.4    -1.3     4.0   -18.6   116.4
2021 12 31  1300   59579   46800    0    -2.1    -0.2    -3.2     3.8   -56.0   186.0
2021 12 31  1400   59579   50400    0    -1.3     2.3    -1.1     2.9   -21.9   118.8
2021 12 31  1500   59579   54000    0    -0.2     4.1     0.4     4.1     5.7    92.3
2021 12 31  1600   59579   57600    0     0.2     4.5     1.8     4.8    22.3    87.3
2021 12 31  1700   59579   61200    0     1.8     3.9     1.0     4.4    13.7    64.5
